Entity,Code,Day,average_deaths_2015_2019_all_ages,deaths_2020_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2021_all_ages
Guatemala,GTM,2020-08-23,1577.2,2121,1548,1515,1543,1586,1694,
Guatemala,GTM,2020-08-30,1519.2,2112,1615,1509,1528,1280,1664,
Guatemala,GTM,2020-09-06,1564.6,2025,1498,1563,1587,1587,1588,
Guatemala,GTM,2020-09-13,1568.2,1945,1522,1557,1602,1584,1576,
Guatemala,GTM,2020-09-20,1580.6,1920,1629,1561,1526,1548,1639,
Guatemala,GTM,2020-09-27,1562.8,1896,1524,1572,1504,1581,1633,
Guatemala,GTM,2020-10-04,1627.4,1799,1767,1650,1541,1577,1602,
Guatemala,GTM,2020-10-11,1594.8,1906,1641,1488,1554,1644,1647,
Guatemala,GTM,2020-10-18,1569.8,1802,1470,1471,1610,1642,1656,
Guatemala,GTM,2020-10-25,1557,1772,1492,1625,1483,1534,1651,
Guatemala,GTM,2020-11-01,1545.2,1805,1625,1520,1544,1430,1607,
Guatemala,GTM,2020-11-08,1552.8,1847,1580,1476,1467,1608,1633,
Guatemala,GTM,2020-11-15,1532,1797,1564,1447,1411,1577,1661,
Guatemala,GTM,2020-11-22,1534.2,1851,1480,1556,1494,1556,1585,
Guatemala,GTM,2020-11-29,1507.6,1842,1445,1457,1518,1568,1550,
Guatemala,GTM,2020-12-06,1518.2,1738,1549,1461,1478,1529,1574,
Guatemala,GTM,2020-12-13,1562.8,1840,1543,1421,1697,1582,1571,
Guatemala,GTM,2020-12-20,1556.4,1817,1491,1479,1565,1620,1627,
Guatemala,GTM,2020-12-27,1647.4,1862,1595,1682,1534,1782,1644,
Guatemala,GTM,2021-01-03,1647.4,,,,,,,
Hong Kong,HKG,2020-01-31,4358.2,4228,4848,3795,3548,4872,4728,4724
Hong Kong,HKG,2020-02-29,4169.8,4508,4081,4396,4214,4228,3930,
Hong Kong,HKG,2020-03-31,4406.2,3727,4332,4623,4302,4482,4292,
Hong Kong,HKG,2020-04-30,4014.4,3599,4010,4494,3648,3904,4016,
Hong Kong,HKG,2020-05-31,3979.2,5077,3753,4073,3786,4077,4207,
Hong Kong,HKG,2020-06-30,3751.2,4780,3868,3628,3836,3772,3652,
Hong Kong,HKG,2020-07-31,3865.6,4164,3946,3493,3978,3713,4198,
Hong Kong,HKG,2020-08-31,3751.4,3929,3357,3758,4003,3568,4071,
Hong Kong,HKG,2020-09-30,3433.6,4227,3339,3357,3454,3353,3665,
Hong Kong,HKG,2020-10-31,3760,3981,3704,3498,3576,4003,4019,
Hong Kong,HKG,2020-11-30,3686,4194,3484,3680,3851,3740,3675,
Hong Kong,HKG,2020-12-31,3921.6,4239,4035,3867,3687,3766,4253,
Hungary,HUN,2020-01-05,2885.4,2609,2800,2823,3155,2595,3054,3127
Hungary,HUN,2020-01-12,2918.4,2586,3005,2640,3311,2546,3090,3111
Hungary,HUN,2020-01-19,2924.6,2582,2900,2562,3449,2675,3037,2924
Hungary,HUN,2020-01-26,3016.6,2720,3005,2615,3574,2655,3234,2747
Hungary,HUN,2020-02-02,3056.2,2800,3067,2483,3616,2731,3384,2727
Hungary,HUN,2020-02-09,3068.4,2635,3350,2640,3256,2833,3263,2690
Hungary,HUN,2020-02-16,2983.4,2750,3280,2575,2991,3037,3034,2694
Hungary,HUN,2020-02-23,2955.8,2586,3349,2491,2890,3161,2888,
Hungary,HUN,2020-03-01,2893.8,2782,3120,2535,2668,3237,2909,
Hungary,HUN,2020-03-08,2812,2605,2962,2496,2671,3218,2713,
Hungary,HUN,2020-03-15,2709.2,2577,2777,2438,2582,3016,2733,
Hungary,HUN,2020-03-22,2635.2,2801,2764,2481,2584,2878,2469,
Hungary,HUN,2020-03-29,2591.6,2591,2690,2537,2546,2774,2411,
Hungary,HUN,2020-04-05,2510.6,2525,2639,2456,2422,2622,2414,
Hungary,HUN,2020-04-12,2478.2,2572,2612,2318,2492,2576,2393,
Hungary,HUN,2020-04-19,2430.2,2509,2612,2349,2527,2336,2327,
Hungary,HUN,2020-04-26,2436.8,2356,2598,2364,2480,2300,2442,
Hungary,HUN,2020-05-03,2367,2250,2467,2279,2479,2294,2316,
Hungary,HUN,2020-05-10,2314.6,2291,2420,2370,2340,2160,2283,
Hungary,HUN,2020-05-17,2271.8,2344,2293,2381,2323,2154,2208,
Hungary,HUN,2020-05-24,2275.8,2111,2274,2261,2209,2352,2283,
Hungary,HUN,2020-05-31,2286.6,2192,2177,2285,2382,2393,2196,
Hungary,HUN,2020-06-07,2262.2,2397,2434,2235,2126,2228,2288,
Hungary,HUN,2020-06-14,2292,2288,2298,2151,2145,2243,2623,
Hungary,HUN,2020-06-21,2250,2071,2067,2481,2297,2188,2217,
Hungary,HUN,2020-06-28,2193.4,2262,2141,2303,2136,2140,2247,
Hungary,HUN,2020-07-05,2219,2314,2383,2102,2143,2225,2242,
Hungary,HUN,2020-07-12,2281,2173,2491,2276,2288,2285,2065,
Hungary,HUN,2020-07-19,2279.2,2112,2358,2210,2271,2265,2292,
Hungary,HUN,2020-07-26,2380.4,2152,2625,2277,2140,2389,2471,
Hungary,HUN,2020-08-02,2309.4,2359,2020,2221,2657,2479,2170,
Hungary,HUN,2020-08-09,2284.8,2312,2378,2120,2292,2419,2215,
Hungary,HUN,2020-08-16,2306.6,2265,2747,2222,2147,2199,2218,
Hungary,HUN,2020-08-23,2191.2,2222,2002,2241,2155,2323,2235,
Hungary,HUN,2020-08-30,2293.6,2204,2282,2320,2239,2254,2373,
Hungary,HUN,2020-09-06,2223.6,2220,2220,2246,2186,2267,2199,
Hungary,HUN,2020-09-13,2271.4,2333,2192,2365,2290,2356,2154,
Hungary,HUN,2020-09-20,2316,2471,2379,2263,2312,2385,2241,
Hungary,HUN,2020-09-27,2355.4,2459,2147,2423,2351,2362,2494,
Hungary,HUN,2020-10-04,2401.4,2562,2192,2447,2428,2498,2442,
Hungary,HUN,2020-10-11,2452,2563,2332,2538,2496,2512,2382,
Hungary,HUN,2020-10-18,2427.8,2752,2463,2493,2357,2432,2394,
Hungary,HUN,2020-10-25,2413.2,2986,2437,2527,2338,2409,2355,
Hungary,HUN,2020-11-01,2386.2,3183,2418,2458,2397,2361,2297,
Hungary,HUN,2020-11-08,2405,3548,2425,2471,2324,2362,2443,
Hungary,HUN,2020-11-15,2397.4,3958,2315,2483,2423,2408,2358,
Hungary,HUN,2020-11-22,2467.6,3947,2440,2539,2503,2555,2301,
Hungary,HUN,2020-11-29,2456,4066,2389,2540,2437,2559,2355,
Hungary,HUN,2020-12-06,2575.4,4163,2385,2635,2655,2644,2558,
Hungary,HUN,2020-12-13,2557.2,4078,2418,2585,2580,2677,2526,
Hungary,HUN,2020-12-20,2637.8,3718,2406,2845,2605,2797,2536,
Hungary,HUN,2020-12-27,2678.6,3735,2514,2897,2628,2860,2494,
Hungary,HUN,2021-01-03,2678.6,3423,,,,,,
Iceland,ISL,2020-01-05,45.8,57,49,44,35,62,39,
Iceland,ISL,2020-01-12,47.8,55,42,56,53,47,41,
Iceland,ISL,2020-01-19,44.4,52,44,51,46,41,40,
Iceland,ISL,2020-01-26,44.6,55,48,35,53,50,37,
Iceland,ISL,2020-02-02,45.6,39,44,46,48,47,43,
Iceland,ISL,2020-02-09,47.8,47,57,45,55,46,36,
Iceland,ISL,2020-02-16,47.2,49,50,39,56,44,47,
Iceland,ISL,2020-02-23,46.2,48,47,40,46,57,41,
Iceland,ISL,2020-03-01,43.6,43,47,39,35,50,47,
Iceland,ISL,2020-03-08,44.4,49,41,51,40,43,47,
Iceland,ISL,2020-03-15,45.2,42,46,44,42,37,57,
Iceland,ISL,2020-03-22,41.6,39,45,42,48,36,37,
Iceland,ISL,2020-03-29,47.2,42,42,43,48,55,48,
Iceland,ISL,2020-04-05,43.4,50,41,48,35,55,38,
Iceland,ISL,2020-04-12,44.4,49,39,47,43,51,42,
Iceland,ISL,2020-04-19,48.6,60,47,53,51,45,47,
Iceland,ISL,2020-04-26,44.4,35,41,49,38,41,53,
Iceland,ISL,2020-05-03,40.2,44,41,37,46,32,45,
Iceland,ISL,2020-05-10,41.6,37,37,39,45,43,44,
Iceland,ISL,2020-05-17,42.2,41,53,34,40,38,46,
Iceland,ISL,2020-05-24,43.6,50,50,40,41,51,36,
Iceland,ISL,2020-05-31,42.6,50,39,45,41,50,38,
Iceland,ISL,2020-06-07,45,34,37,45,44,54,45,
Iceland,ISL,2020-06-14,39.6,40,41,40,40,35,42,
Iceland,ISL,2020-06-21,37.4,31,32,33,47,36,39,
Iceland,ISL,2020-06-28,47,34,32,48,43,52,60,
Iceland,ISL,2020-07-05,43,35,42,46,47,40,40,
Iceland,ISL,2020-07-12,38.2,46,35,41,35,38,42,
Iceland,ISL,2020-07-19,39.2,42,33,54,46,33,30,
Iceland,ISL,2020-07-26,45,35,56,43,40,30,56,
Iceland,ISL,2020-08-02,36,35,42,33,31,41,33,
Iceland,ISL,2020-08-09,38.8,37,32,43,38,45,36,
Iceland,ISL,2020-08-16,39,43,49,44,40,25,37,
Iceland,ISL,2020-08-23,43.6,34,46,37,44,38,53,
Iceland,ISL,2020-08-30,35.8,28,25,42,40,36,36,
Iceland,ISL,2020-09-06,39.2,55,48,37,36,41,34,
Iceland,ISL,2020-09-13,42.4,40,38,51,45,45,33,
Iceland,ISL,2020-09-20,41.6,46,38,57,35,33,45,
Iceland,ISL,2020-09-27,50,37,45,55,47,50,53,
Iceland,ISL,2020-10-04,42.4,38,32,47,35,42,56,
Iceland,ISL,2020-10-11,42.4,52,27,41,45,51,48,
Iceland,ISL,2020-10-18,42.2,47,39,50,47,37,38,
Iceland,ISL,2020-10-25,46,50,52,48,38,54,38,
Iceland,ISL,2020-11-01,41.4,55,38,40,39,40,50,
Iceland,ISL,2020-11-08,38.4,50,30,48,37,39,38,
Iceland,ISL,2020-11-15,47,54,45,49,51,45,45,
Iceland,ISL,2020-11-22,44.2,45,43,38,47,42,51,
Iceland,ISL,2020-11-29,44,35,53,30,47,32,58,
Iceland,ISL,2020-12-06,41.8,39,35,43,43,43,45,
Iceland,ISL,2020-12-13,42.2,46,40,48,36,41,46,
Iceland,ISL,2020-12-20,43.8,43,45,52,44,42,36,
Iceland,ISL,2020-12-27,42,52,33,45,37,46,49,
Iceland,ISL,2021-01-03,42,30,,,,,,
Israel,ISR,2020-01-05,1011.2,1092,936,1012,1128,1011,969,1206
Israel,ISR,2020-01-12,1054.2,1010,1020,1019,1156,999,1077,1245
Israel,ISR,2020-01-19,1033.2,1099,988,945,1092,1016,1125,1270
Israel,ISR,2020-01-26,1048.8,1001,1068,956,1073,1006,1141,1282
Israel,ISR,2020-02-02,1055.8,991,1071,1097,1030,1015,1066,1237
Israel,ISR,2020-02-09,1052,944,1049,1077,1091,989,1054,1163
Israel,ISR,2020-02-16,987.6,965,1040,1007,908,1010,973,1066
Israel,ISR,2020-02-23,984.4,989,1019,905,991,974,1033,982
Israel,ISR,2020-03-01,960.8,903,984,896,980,934,1010,
Israel,ISR,2020-03-08,940,930,1023,838,927,909,1003,
Israel,ISR,2020-03-15,922,965,955,833,919,907,996,
Israel,ISR,2020-03-22,863,892,830,789,885,868,943,
Israel,ISR,2020-03-29,889,982,935,810,903,872,925,
Israel,ISR,2020-04-05,868.8,1029,883,930,833,846,852,
Israel,ISR,2020-04-12,835.8,877,811,830,856,790,892,
Israel,ISR,2020-04-19,824.6,928,754,832,854,803,880,
Israel,ISR,2020-04-26,852.2,900,822,834,912,799,894,
Israel,ISR,2020-05-03,815.8,831,773,765,758,812,971,
Israel,ISR,2020-05-10,817.2,857,848,746,848,797,847,
Israel,ISR,2020-05-17,801.2,847,777,769,794,820,846,
Israel,ISR,2020-05-24,798.8,961,822,780,736,818,838,
Israel,ISR,2020-05-31,788,837,757,799,792,763,829,
Israel,ISR,2020-06-07,774.2,810,725,748,820,820,758,
Israel,ISR,2020-06-14,753,785,718,765,735,718,829,
Israel,ISR,2020-06-21,763.8,792,751,736,740,821,771,
Israel,ISR,2020-06-28,758.6,779,767,736,797,762,731,
Israel,ISR,2020-07-05,770,779,770,734,768,788,790,
Israel,ISR,2020-07-12,758.4,836,743,759,760,812,718,
Israel,ISR,2020-07-19,757.2,836,733,739,759,779,776,
Israel,ISR,2020-07-26,790,816,782,773,795,798,802,
Israel,ISR,2020-08-02,765.4,937,723,806,768,752,778,
Israel,ISR,2020-08-09,783.8,859,864,730,754,774,797,
Israel,ISR,2020-08-16,766.6,943,742,775,747,780,789,
Israel,ISR,2020-08-23,775.4,911,816,750,730,831,750,
Israel,ISR,2020-08-30,778.2,899,747,750,754,799,841,
Israel,ISR,2020-09-06,768.6,895,763,754,737,805,784,
Israel,ISR,2020-09-13,762.2,963,761,742,723,787,798,
Israel,ISR,2020-09-20,772,1004,800,768,737,798,757,
Israel,ISR,2020-09-27,780.6,1026,749,767,788,782,817,
Israel,ISR,2020-10-04,785.8,1010,784,802,763,783,797,
Israel,ISR,2020-10-11,798,1113,798,792,784,814,802,
Israel,ISR,2020-10-18,822,1080,831,756,865,807,851,
Israel,ISR,2020-10-25,818.2,1047,788,791,826,877,809,
Israel,ISR,2020-11-01,831.4,927,795,808,819,901,834,
Israel,ISR,2020-11-08,834.2,904,812,800,774,878,907,
Israel,ISR,2020-11-15,852,812,863,820,879,843,855,
Israel,ISR,2020-11-22,837.4,929,832,870,827,859,799,
Israel,ISR,2020-11-29,898.6,930,852,982,880,870,909,
Israel,ISR,2020-12-06,866,925,791,937,862,865,875,
Israel,ISR,2020-12-13,940,965,946,1001,913,899,941,
Israel,ISR,2020-12-20,933.4,999,898,962,936,939,932,
Israel,ISR,2020-12-27,974.2,1010,954,1067,919,898,1033,
Israel,ISR,2021-01-03,974.2,1135,,,,,,
Italy,ITA,2020-01-05,15436,13483,15178,13517,18072,16245,14168,15838
Italy,ITA,2020-01-12,15733.2,13974,15811,13055,18990,15947,14863,15845
Italy,ITA,2020-01-19,15511.4,14049,15480,13545,17973,15234,15325,16004
Italy,ITA,2020-01-26,14971,13989,14922,13388,16487,14698,15360,15303
Italy,ITA,2020-02-02,14866,13900,15228,12997,15747,14551,15807,
Italy,ITA,2020-02-09,14392.2,13537,15640,13168,14081,13844,15228,
Italy,ITA,2020-02-16,14230.6,13641,15510,12685,13852,14034,15072,
Italy,ITA,2020-02-23,13969.6,13257,15149,12709,13290,14026,14674,
Italy,ITA,2020-03-01,13895,13696,14544,12772,13148,14406,14605,
Italy,ITA,2020-03-08,13599.4,14706,14211,12845,12917,14197,13827,
Italy,ITA,2020-03-15,13233.2,18234,13846,12887,12783,13306,13344,
Italy,ITA,2020-03-22,12730.8,21929,13455,12525,12602,12417,12655,
Italy,ITA,2020-03-29,12686,23457,13126,12725,12300,12793,12486,
Italy,ITA,2020-04-05,12417.8,20901,12832,12291,11848,12404,12714,
Italy,ITA,2020-04-12,12192.8,18949,12811,11822,12084,12140,12107,
Italy,ITA,2020-04-19,12002.4,16757,12781,11594,11553,11917,12167,
Italy,ITA,2020-04-26,11815,14725,12046,11420,11972,11742,11895,
Italy,ITA,2020-05-03,11634.6,13156,11946,11595,12050,11060,11522,
Italy,ITA,2020-05-10,11637.4,12604,12177,11422,11859,11030,11699,
Italy,ITA,2020-05-17,11302.4,11976,11518,10950,11635,10857,11552,
Italy,ITA,2020-05-24,11410.6,11447,11058,11509,11538,11329,11619,
Italy,ITA,2020-05-31,11182.2,10982,10848,10842,11554,11317,11350,
Italy,ITA,2020-06-07,11445,11144,12060,11030,10878,10996,12261,
Italy,ITA,2020-06-14,11356,10708,11447,10766,11494,11091,11982,
Italy,ITA,2020-06-21,11222.2,11123,10591,11442,11700,11003,11375,
Italy,ITA,2020-06-28,11287.2,12070,10808,11247,11164,10550,12667,
Italy,ITA,2020-07-05,11550.4,12396,11819,11293,11170,11146,12324,
Italy,ITA,2020-07-12,11793.8,11484,13269,11324,11642,11117,11617,
Italy,ITA,2020-07-19,11557.8,10923,13303,11170,11117,11180,11019,
Italy,ITA,2020-07-26,11968.8,11393,14555,11042,11091,11132,12024,
Italy,ITA,2020-08-02,11858.4,12724,12009,10991,13013,12305,10974,
Italy,ITA,2020-08-09,12211.6,12115,12595,10606,13993,12469,11395,
Italy,ITA,2020-08-16,11398.6,12410,11716,11144,11673,11204,11256,
Italy,ITA,2020-08-23,10993.8,11914,10619,11193,10922,11189,11046,
Italy,ITA,2020-08-30,10946.6,11761,11116,10748,11110,10851,10908,
Italy,ITA,2020-09-06,10765.8,11262,11352,10479,10542,11008,10448,
Italy,ITA,2020-09-13,10824.6,11627,10629,10584,10787,11098,11025,
Italy,ITA,2020-09-20,10947.8,11821,11358,10321,10976,11177,10907,
Italy,ITA,2020-09-27,11025.2,11179,10687,11094,11456,10903,10986,
Italy,ITA,2020-10-04,11277.2,12017,11228,11158,11562,11485,10953,
Italy,ITA,2020-10-11,11810.2,12246,11624,12362,12010,11614,11441,
Italy,ITA,2020-10-18,11691.8,12746,11389,12060,11902,11593,11515,
Italy,ITA,2020-10-25,11847.8,14547,11834,11816,11929,11891,11769,
Italy,ITA,2020-11-01,11602.4,15659,11722,11744,11761,11551,11234,
Italy,ITA,2020-11-08,11904.4,17335,11850,11889,12238,11805,11740,
Italy,ITA,2020-11-15,12103.8,18647,11629,12476,12478,11811,12125,
Italy,ITA,2020-11-22,12150.6,18784,11689,12146,12418,12532,11968,
Italy,ITA,2020-11-29,12182.6,18887,11738,12205,12555,12391,12024,
Italy,ITA,2020-12-06,12546.2,17995,12501,12543,13051,12739,11897,
Italy,ITA,2020-12-13,12949.4,17482,12491,13262,13501,12827,12666,
Italy,ITA,2020-12-20,13415.6,17073,12463,14861,13467,13306,12981,
Italy,ITA,2020-12-27,13965.8,15703,12560,16489,14956,13426,12398,
Italy,ITA,2021-01-03,13965.8,15926,,,,,,
Jamaica,JAM,2020-01-31,1662.8,1568,1735,1561,1580,1695,1743,
Jamaica,JAM,2020-02-29,1536.2,1409,1511,1615,1353,1521,1681,
Jamaica,JAM,2020-03-31,1610.6,1497,1517,1602,1537,1670,1727,
Jamaica,JAM,2020-04-30,1460.2,1457,1435,1335,1445,1549,1537,
Jamaica,JAM,2020-05-31,1486.4,1423,1409,1490,1554,1513,1466,
Jamaica,JAM,2020-06-30,1495,1479,1489,1488,1409,1472,1617,
Jamaica,JAM,2020-07-31,1583,1513,1483,1605,1627,1607,1593,
Jamaica,JAM,2020-08-31,1493.2,1619,1464,1470,1518,1402,1612,
Jamaica,JAM,2020-09-30,1470.4,1642,1467,1525,1451,1380,1529,
Jamaica,JAM,2020-10-31,1495.2,1609,1438,1579,1492,1422,1545,
Jamaica,JAM,2020-11-30,1456.6,1547,1387,1524,1397,1353,1622,
Jamaica,JAM,2020-12-31,1555,,1568,1535,1565,1560,1547,
Japan,JPN,2020-01-31,134218.8,132622,134256,124668,134174,137773,140223,140844
Japan,JPN,2020-02-29,116254,115554,110042,114527,116534,122855,117312,
Japan,JPN,2020-03-31,117772.2,117979,113860,116072,120019,120575,118335,
Japan,JPN,2020-04-30,108067.8,112407,104886,105264,108422,108977,112790,
Japan,JPN,2020-05-31,105704.2,107484,102731,103261,106278,106196,110055,
Japan,JPN,2020-06-30,97723.2,100423,94569,95443,97844,98406,102354,
Japan,JPN,2020-07-31,102882.8,104849,99448,99203,102387,106782,106594,
Japan,JPN,2020-08-31,105087,111591,101081,103353,103617,105948,111436,
Japan,JPN,2020-09-30,102349.6,107468,98242,100240,100893,104679,107694,
Japan,JPN,2020-10-31,110912.4,118038,107928,109608,110422,112320,114284,
Japan,JPN,2020-11-30,113915.4,118455,106616,113856,115170,114473,119462,
Japan,JPN,2020-12-31,123008.6,133185,116851,122663,124807,123486,127236,
Kyrgyzstan,KGZ,2020-01-31,3050.4,3082,3051,3188,3147,2781,3085,2988
Kyrgyzstan,KGZ,2020-02-29,2626.8,2900,2840,2567,2572,2565,2590,
Kyrgyzstan,KGZ,2020-03-31,2798,2390,3041,2705,2751,2887,2606,
Kyrgyzstan,KGZ,2020-04-30,2724.2,1263,2727,2684,2634,2749,2827,
Kyrgyzstan,KGZ,2020-05-31,2819.6,2919,2890,2749,2882,2775,2802,
Kyrgyzstan,KGZ,2020-06-30,2653.8,3559,2915,2819,2564,2594,2377,
Kyrgyzstan,KGZ,2020-07-31,2923.2,4045,3086,2701,2858,2912,3059,
Kyrgyzstan,KGZ,2020-08-31,2674,4572,2847,2641,2573,2646,2663,
Kyrgyzstan,KGZ,2020-09-30,2570.8,3411,2694,2597,2547,2432,2584,
Kyrgyzstan,KGZ,2020-10-31,2806.4,3423,2867,2776,2777,2803,2809,
Kyrgyzstan,KGZ,2020-11-30,2795.2,4154,2878,2791,2816,2804,2687,
Kyrgyzstan,KGZ,2020-12-31,3103.6,4259,2969,3257,3045,3041,3206,
Latvia,LVA,2020-01-05,612,573,617,684,606,567,586,836
Latvia,LVA,2020-01-12,619.4,583,608,649,616,555,669,815
Latvia,LVA,2020-01-19,630.8,526,622,634,631,598,669,787
Latvia,LVA,2020-01-26,614.6,547,618,670,567,606,612,779
Latvia,LVA,2020-02-02,605.6,544,624,551,630,587,636,755
Latvia,LVA,2020-02-09,588,527,573,557,623,568,619,696
Latvia,LVA,2020-02-16,605.8,541,623,581,637,589,599,679
Latvia,LVA,2020-02-23,624.6,536,596,565,695,671,596,660
Latvia,LVA,2020-03-01,629.2,519,607,608,652,707,572,594
Latvia,LVA,2020-03-08,620.4,496,605,582,641,699,575,603
Latvia,LVA,2020-03-15,593.6,542,600,604,567,664,533,
Latvia,LVA,2020-03-22,603.8,542,565,577,614,706,557,
Latvia,LVA,2020-03-29,596,527,555,606,570,687,562,
Latvia,LVA,2020-04-05,582.6,567,565,575,602,648,523,
Latvia,LVA,2020-04-12,575.4,564,600,566,553,606,552,
Latvia,LVA,2020-04-19,551.8,510,570,544,554,582,509,
Latvia,LVA,2020-04-26,546.4,543,580,537,534,517,564,
Latvia,LVA,2020-05-03,510.6,517,516,520,560,502,455,
Latvia,LVA,2020-05-10,541.2,453,513,545,549,554,545,
Latvia,LVA,2020-05-17,530.8,582,547,537,543,526,501,
Latvia,LVA,2020-05-24,522,532,535,527,488,527,533,
Latvia,LVA,2020-05-31,526,496,535,558,510,537,490,
Latvia,LVA,2020-06-07,502.8,499,521,492,551,452,498,
Latvia,LVA,2020-06-14,480.6,516,459,503,498,455,488,
Latvia,LVA,2020-06-21,529.2,514,549,586,515,491,505,
Latvia,LVA,2020-06-28,499.6,557,523,527,484,495,469,
Latvia,LVA,2020-07-05,496,513,584,464,457,492,483,
Latvia,LVA,2020-07-12,507.4,467,487,490,533,534,493,
Latvia,LVA,2020-07-19,530.6,522,525,490,516,587,535,
Latvia,LVA,2020-07-26,496.8,490,508,474,482,528,492,
Latvia,LVA,2020-08-02,495,484,494,465,468,592,456,
Latvia,LVA,2020-08-09,477.8,497,523,474,460,484,448,
Latvia,LVA,2020-08-16,493.8,520,520,524,501,440,484,
Latvia,LVA,2020-08-23,496.4,524,520,550,476,483,453,
Latvia,LVA,2020-08-30,480.6,472,470,466,508,486,473,
Latvia,LVA,2020-09-06,476,476,438,494,471,521,456,
Latvia,LVA,2020-09-13,503,479,478,514,552,466,505,
Latvia,LVA,2020-09-20,505,486,505,509,535,513,463,
Latvia,LVA,2020-09-27,529.8,530,528,522,534,503,562,
Latvia,LVA,2020-10-04,537.2,532,488,550,569,545,534,
Latvia,LVA,2020-10-11,522.4,506,514,537,528,501,532,
Latvia,LVA,2020-10-18,537.2,551,555,593,525,502,511,
Latvia,LVA,2020-10-25,521.8,570,572,478,534,514,511,
Latvia,LVA,2020-11-01,539.2,546,550,556,543,538,509,
Latvia,LVA,2020-11-08,511.8,551,500,538,500,535,486,
Latvia,LVA,2020-11-15,528,567,544,522,572,521,481,
Latvia,LVA,2020-11-22,537,597,520,571,560,496,538,
Latvia,LVA,2020-11-29,537.4,610,518,534,555,532,548,
Latvia,LVA,2020-12-06,547.8,660,537,534,552,572,544,
Latvia,LVA,2020-12-13,549.4,705,523,528,578,560,558,
Latvia,LVA,2020-12-20,589.4,723,567,610,594,613,563,
Latvia,LVA,2020-12-27,584,815,597,571,566,589,597,
Latvia,LVA,2021-01-03,584,743,,,,,,
Liechtenstein,LIE,2020-01-31,25,19,25,33,27,25,15,31
Liechtenstein,LIE,2020-02-29,20.2,30,22,19,15,20,25,19
Liechtenstein,LIE,2020-03-31,27.4,23,30,23,26,36,22,
Liechtenstein,LIE,2020-04-30,20.2,22,17,20,15,22,27,
Liechtenstein,LIE,2020-05-31,18.4,21,14,22,19,17,20,
Liechtenstein,LIE,2020-06-30,19.4,18,19,12,22,23,21,
Liechtenstein,LIE,2020-07-31,21.6,19,25,27,16,20,20,
Liechtenstein,LIE,2020-08-31,22.6,23,22,23,17,28,23,
Liechtenstein,LIE,2020-09-30,20.8,30,24,24,15,22,19,
Liechtenstein,LIE,2020-10-31,22.4,23,18,25,29,17,23,
Liechtenstein,LIE,2020-11-30,22,39,21,17,19,25,28,
Liechtenstein,LIE,2020-12-31,21.8,51,15,26,29,19,20,
Lithuania,LTU,2020-01-05,863,808,844,845,958,826,842,1179
Lithuania,LTU,2020-01-12,873.6,800,827,896,979,788,878,1174
Lithuania,LTU,2020-01-19,920,787,905,936,970,879,910,1082
Lithuania,LTU,2020-01-26,911.2,784,853,906,953,862,982,1083
Lithuania,LTU,2020-02-02,911.6,762,881,913,958,911,895,963
Lithuania,LTU,2020-02-09,899.6,764,873,891,923,957,854,983
Lithuania,LTU,2020-02-16,876.2,809,921,836,877,947,800,917
Lithuania,LTU,2020-02-23,896.2,707,918,862,905,965,831,774
Lithuania,LTU,2020-03-01,864.6,806,922,826,828,964,783,853
Lithuania,LTU,2020-03-08,841.4,773,911,820,790,903,783,
Lithuania,LTU,2020-03-15,819.4,773,896,826,763,858,754,
Lithuania,LTU,2020-03-22,804.4,802,909,766,765,802,780,
Lithuania,LTU,2020-03-29,786.4,815,859,824,771,800,678,
Lithuania,LTU,2020-04-05,795.6,774,849,790,757,856,726,
Lithuania,LTU,2020-04-12,789,802,867,804,761,790,723,
Lithuania,LTU,2020-04-19,785.2,783,890,793,749,785,709,
Lithuania,LTU,2020-04-26,763.2,785,791,773,778,701,773,
Lithuania,LTU,2020-05-03,749,769,783,767,742,739,714,
Lithuania,LTU,2020-05-10,762.8,717,796,757,793,777,691,
Lithuania,LTU,2020-05-17,736.2,732,763,723,762,726,707,
Lithuania,LTU,2020-05-24,776.4,715,802,813,771,708,788,
Lithuania,LTU,2020-05-31,750.4,745,780,843,691,730,708,
Lithuania,LTU,2020-06-07,742,734,850,727,723,622,788,
Lithuania,LTU,2020-06-14,711.6,818,740,664,703,688,763,
Lithuania,LTU,2020-06-21,710.8,760,749,760,723,662,660,
Lithuania,LTU,2020-06-28,729,808,691,860,700,648,746,
Lithuania,LTU,2020-07-05,696.6,688,827,688,668,623,677,
Lithuania,LTU,2020-07-12,702,700,762,675,711,691,671,
Lithuania,LTU,2020-07-19,704.6,760,689,723,697,733,681,
Lithuania,LTU,2020-07-26,739,744,723,785,741,719,727,
Lithuania,LTU,2020-08-02,696.4,713,727,690,647,807,611,
Lithuania,LTU,2020-08-09,719,726,822,665,707,736,665,
Lithuania,LTU,2020-08-16,697.4,743,753,715,680,678,661,
Lithuania,LTU,2020-08-23,677.2,764,657,760,595,694,680,
Lithuania,LTU,2020-08-30,701,708,704,735,728,623,715,
Lithuania,LTU,2020-09-06,676.6,664,697,709,688,627,662,
Lithuania,LTU,2020-09-13,653.2,715,654,653,679,645,635,
Lithuania,LTU,2020-09-20,695.6,710,733,732,714,658,641,
Lithuania,LTU,2020-09-27,716.4,776,726,743,723,682,708,
